target_word,sentence_id,sentence,source,generation_model,prompt_version,batch_id,valid_exact_match,exact_match_count,word_count,is_duplicate,valid
fırın,10,Fırın eldiveni olmadan tepsiyi alamazsın.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,7,False,0,5,False,False
fırın,11,Yeni fırın almayı düşünüyoruz mutfak için.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,7,True,1,6,False,False
fırın,12,Fırın böreği yapmak için hamur açtı.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,7,False,0,6,False,False
fırın,13,Fırın zamanlayıcısı çalınca kurabiyeler hazırdı.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,7,False,0,5,False,False
fırın,14,Bu fırın sabah erkenden açılıyor.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,7,True,1,5,False,False
fırın,15,Fırın rafını yanlışlıkla çok yükseğe taktı.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,7,False,0,6,False,False
gazete,1,Sabah kahvaltısında gazete okumayı severim.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,7,True,1,5,False,False
gazete,2,Bu gazete günlük olarak yayımlanıyor.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,7,True,1,5,False,False
gazete,3,Gazete bayisinden son dakika haberlerini aldı.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,7,False,0,6,False,False
gazete,4,Eski gazete koleksiyonumu bağışlamayı düşünüyorum.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,7,True,1,5,False,False
gazete,5,Gazete manşeti bugün ekonomi haberiydi.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,7,False,0,5,False,False
gazete,6,O gazete köşe yazılarıyla tanınıyor.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,7,True,1,5,False,False
gazete,7,Gazete okurken çay içmek büyük bir keyif.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,7,False,0,7,False,False
gazete,8,Bu gazete aboneliği altı ay sürecek.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,7,True,1,6,False,False
gazete,9,Gazete kağıdı geri dönüşüme uygun malzemedir.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,7,False,0,6,False,False
gazete,10,Yerel gazete mahalle haberlerini duyuruyor.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,7,True,1,5,False,False
gazete,11,Gazete satışları dijital ortamda arttı.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,7,False,0,5,False,False
gazete,12,Bu gazete haberini internette de gördüm.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,7,True,1,6,False,False
gazete,13,Gazete küpürlerini bir dosyada saklıyor.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,7,False,0,5,False,False
gazete,14,Gazete ilanları iş arayanlar için faydalı oluyor.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,7,False,0,7,False,False
gazete,15,Eski gazete nüshalarını arşivde bulabilirsin.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,7,True,1,5,False,False
geceleyin,1,Bahçede geceleyin bir baykuş sesi duydum.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,6,False,False
geceleyin,3,Annem geceleyin süt ısıtıp bana getirdi.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,6,False,False
geceleyin,4,Bu saatte geceleyin dışarı çıkmak tehlikeli olabilir.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,7,False,False
geceleyin,5,Kedim geceleyin pencerenin önünde saatlerce oturur.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,6,False,False
geceleyin,6,Çocuklar geceleyin yıldızları izlemek için bahçeye çıktı.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,7,False,False
geceleyin,7,Komşunun köpeği geceleyin sürekli havlıyor.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,5,False,False
geceleyin,8,İtfaiye araçları geceleyin siren çalarak geçti.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,6,False,False
geceleyin,9,Deniz kenarında geceleyin yürümek çok huzurlu.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,6,False,False
geceleyin,10,Babam geceleyin çalıştığı için gündüz uyur.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,6,False,False
geceleyin,11,Yağmur geceleyin başladı ve sabaha kadar sürdü.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,7,False,False
geceleyin,12,Tren istasyonu geceleyin bile kalabalıktı.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,5,False,False
geceleyin,13,O geceleyin uyanıp bir bardak su içti.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,7,False,False
geceleyin,14,Şehir ışıkları geceleyin çok güzel görünüyor.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,6,False,False
geceleyin,15,Arkadaşlarımla geceleyin kamp ateşi yaktık.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,5,False,False
gemicik,1,Çocuklar havuzda oyuncak gemicik ile oynuyor.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,6,False,False
gemicik,2,Küçük gemicik dalgalar arasında zorlukla ilerliyor.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,6,False,False
gemicik,3,Rafta duran tahta gemicik babamın çocukluk anısı.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,7,False,False
gemicik,4,Gölde yüzen gemicik rüzgarla sürükleniyor.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,5,False,False
gemicik,5,Kâğıttan yaptığım gemicik suda hemen battı.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,7,False,False
gemicik,6,Minik gemicik limana yanaşmak için sinyal verdi.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,7,False,False
gemicik,7,Odasında bir gemicik maketi yapmıştı.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,5,False,False
gemicik,8,Plajda bir çocuk gemicik ile oynuyordu.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,6,False,False
gemicik,9,Denizdeki gemicik fırtınaya yakalanmıştı.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,4,False,False
gemicik,10,Derede yüzen gemicik bir taşa takıldı.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,6,False,False
gemicik,11,Küçük gemicik balıkçı teknesinin yanında duruyor.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,6,False,False
gemicik,12,Cam şişenin içinde bir gemicik vardı.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,6,False,False
gemicik,13,Çizgi filmdeki gemicik maceradan maceraya koşuyor.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,6,False,False
gemicik,14,Bahçedeki havuzda bir gemicik buldum.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,5,False,False
gemicik,15,Eski bir gemicik resmi duvarda asılıydı.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,6,False,False
gençmişçesine,1,Dedem bahçede gençmişçesine koşup oynuyor.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,5,False,False
gençmişçesine,2,O yaşlı kadın gençmişçesine dans ediyordu.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,6,False,False
gençmişçesine,3,Babam merdivenleri gençmişçesine ikişer çıktı.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,5,False,False
gençmişçesine,4,Öğretmenimiz gençmişçesine heyecanla ders anlatıyor.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,5,False,False
gençmişçesine,5,Amcam gençmişçesine bisiklete binip gezdi.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,5,False,False
gençmişçesine,6,Annem gençmişçesine sabaha kadar çalıştı.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,5,False,False
gençmişçesine,7,Ninem gençmişçesine tüm yemekleri kendi yaptı.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,6,False,False
gençmişçesine,8,"O, altmış yaşında gençmişçesine spor yapıyor.",opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,6,False,False
gençmişçesine,9,Patron gençmişçesine enerjik bir şekilde konuştu.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,6,False,False
gençmişçesine,10,Komşumuz gençmişçesine her sabah yürüyüş yapar.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,6,False,False
gençmişçesine,11,Teyzem gençmişçesine yeni bir dil öğreniyor.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,6,False,False
gençmişçesine,12,Dede gençmişçesine torunuyla top oynadı.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,5,False,False
gençmişçesine,13,"O, emekli olunca gençmişçesine seyahate çıktı.",opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,6,False,False
gençmişçesine,14,Sanatçı gençmişçesine sahnede şarkı söylüyor.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,5,False,False
gençmişçesine,15,Bahçıvan gençmişçesine ağaçları budayıp duruyor.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,5,False,False
gevşek,1,Bu vida gevşek olduğu için dolap sallanıyor.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,7,False,False
gevşek,2,İpi gevşek bağlarsan yük düşebilir.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,5,False,False
gevşek,3,Kemerin gevşek durması güvenli değil.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,5,False,False
gevşek,4,Ayakkabının bağcığı gevşek ve takılıyorum.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,5,False,False
gevşek,5,Perde vidası gevşek olduğundan düşmek üzere.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,6,False,False
gevşek,6,Koltuğun cıvatası gevşek ve gıcırdıyor.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,5,False,False
gevşek,7,Halat gevşek kalınca tekne kıyıya vurdu.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,6,False,False
gevşek,8,Diş teli gevşek olduğu için canım acıyor.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,7,False,False
gevşek,9,Çadırın kazıkları gevşek ve rüzgarda sallanıyor.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,6,False,False
gevşek,10,Kapı kolu gevşek olduğundan zor açılıyor.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,6,False,False
gevşek,11,Fren kablosu gevşek olunca bisiklet tehlikeli.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,6,False,False
gevşek,12,Saat kayışı gevşek olduğu için bilekte dönüyor.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,7,False,False
gevşek,13,Rafın dübelleri gevşek ve kitaplar düşüyor.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,6,False,False
gevşek,14,Pencere mandalı gevşek olduğundan kapanmıyor.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,5,False,False
gevşek,15,Sandalye ayağı gevşek olduğu için sallanıyor.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,6,False,False
geçirgen,1,Bu kumaş suya karşı geçirgen değil.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,6,False,False
geçirgen,2,Membran geçirgen olduğu için sıvı sızıyor.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,6,False,False
geçirgen,3,Toprak geçirgen yapısı sayesinde suyu emiyor.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,6,False,False
geçirgen,4,Deri geçirgen bir malzeme olduğundan hava alır.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,7,False,False
geçirgen,6,Bu filtre yalnızca küçük parçacıklara geçirgen.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,6,False,False
geçirgen,8,Plastik ambalaj oksijene karşı geçirgen değil.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,6,False,False
geçirgen,9,Hücre zarı seçici geçirgen özellik gösterir.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,6,False,False
geçirgen,10,Kireç taşı geçirgen bir kaya türüdür.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,6,False,False
geçirgen,11,Bazı kumaşlar UV ışınlarına karşı geçirgen.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,6,False,False
geçirgen,12,Sünger geçirgen yapısıyla suyu hemen çeker.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,6,False,False
geçirgen,13,Alçıpan ses geçirgen olduğu için yalıtım zayıf.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,7,False,False
geçirgen,15,Kağıt geçirgen olduğundan mürekkep dağılıyor.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,5,False,False
giysi,1,Dolaptaki tüm giysi kirlenmişti.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,4,False,False
giysi,2,Yeni aldığım giysi çok rahat ve şık.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,7,False,False
giysi,4,Her giysi özenle katlanıp yerleştirildi.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,5,False,False
giysi,5,Çocuklar için rahat giysi seçmek önemlidir.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,6,False,False
giysi,6,O giysi sana çok yakışmış.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,5,False,False
giysi,7,Islak giysi vücudu çabuk üşütür.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,5,False,False
giysi,8,Kırmızı giysi düğün için biraz dikkat çekici.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,7,False,False
giysi,9,Yün giysi kaşındırdığı için giymek istemiyorum.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,6,False,False
giysi,10,Bu giysi ütülenmeyi bekliyor.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,4,False,False
giysi,11,Eski giysi bağış kutusuna atılacak.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,5,False,False
giysi,12,Spor yaparken teri emen giysi tercih edilmeli.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,7,False,False
giysi,13,Pamuklu giysi yazın serin tutar.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,5,False,False
giysi,14,Herkes aynı giysi giymişti.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,4,False,False
giysi,15,Kiralık giysi dükkanından kostüm aldık.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,5,False,False
gömlek,1,Mavi gömlek ütü masasında duruyor.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,5,False,False
gömlek,2,Bu gömlek pamuklu olduğu için rahat.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,6,False,False
gömlek,3,Beyaz gömlek her takım elbiseye uyar.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,6,False,False
gömlek,4,Çizgili gömlek ofis için uygun değil.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,6,False,False
gömlek,5,Kırmızı gömlek düğmeleri farklı renkte.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,5,False,False
gömlek,6,Yeni gömlek kolumu biraz sıkıyor.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,5,False,False
gömlek,7,O gömlek yıkanınca bir beden küçüldü.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,6,False,False
gömlek,8,İpek gömlek özel davetlerde giyilir.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,5,False,False
gömlek,9,Eski gömlek cebinde bir delik var.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,6,False,False
gömlek,10,Kareli gömlek piknik için ideal.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,5,False,False
gömlek,11,Babanın gömlek dolabı taşıyor.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,4,False,False
gömlek,12,Bu gömlek keten olduğu için kırışıyor.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,6,False,False
gömlek,13,Desenli gömlek gençler arasında popüler.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,5,False,False
gömlek,14,Koyu renk gömlek lekeleri gizler.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,5,False,False
gömlek,15,Uzun kollu gömlek kışın tercih edilir.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,6,False,False
gözlük,1,Yeni gözlük numaramı değiştirdi.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,4,False,False
gözlük,2,Güneş gözlük takmadan dışarı çıkmam.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,5,False,False
gözlük,3,Onun gözlük camları çok kalın.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,5,False,False
gözlük,4,Kırık gözlük tamir edilmeyi bekliyor.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,5,False,False
gözlük,5,Bu gözlük yüzüme tam oturuyor.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,5,False,False
gözlük,6,Mavi ışık filtreli gözlük kullanıyorum.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,5,False,False
gözlük,7,Çocuklar için dayanıklı gözlük almalı.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,5,False,False
gözlük,8,Eski gözlük kutuda tozlanıyor.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,4,False,False
gözlük,9,Numaralı gözlük olmadan kitap okuyamıyorum.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,5,False,False
gözlük,10,Yuvarlak gözlük ona çok yakışmış.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,5,False,False
gözlük,11,Spor yaparken kaymayan gözlük tercih ederim.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,6,False,False
gözlük,12,Gözlük temizleme bezi çantamda duruyor.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,False,0,5,False,False
gözlük,13,Altın çerçeveli gözlük zarif görünüyor.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,5,False,False
gözlük,14,Bilgisayar başında gözlük takmak gözü yormaz.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,6,False,False
gözlük,15,Yedek gözlük arabanın torpido gözünde.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,5,False,False
gözlükçü,1,Gözlükçü reçetemi kontrol edip camları kesti.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,False,0,6,False,False
gözlükçü,2,Mahalledeki gözlükçü çok uygun fiyatlı.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,5,False,False
gözlükçü,3,Gözlükçü çerçeve seçmemde bana yardım etti.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,False,0,6,False,False
gözlükçü,4,Yeni açılan gözlükçü indirim yapıyormuş.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,5,False,False
gözlükçü,5,Gözlükçü göz numaramı ölçtü ve kaydetti.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,False,0,6,False,False
gözlükçü,6,Arkadaşım gözlükçü dükkanında çalışıyor.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,4,False,False
gözlükçü,7,Gözlükçü camları temizleyip parlatıyor.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,False,0,4,False,False
gözlükçü,8,O gözlükçü siparişimi bir haftada hazırladı.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,6,False,False
gözlükçü,9,Gözlükçü lens temizleme solüsyonu önerdi.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,False,0,5,False,False
gözlükçü,10,Eşim gözlükçü olduğu için gözlüklerim ücretsiz.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,6,False,False
gözlükçü,11,Gözlükçü vitrininde son model çerçeveler var.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,False,0,6,False,False
gözlükçü,12,Gözlükçü çocuklara özel dayanıklı gözlük satıyor.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,False,0,6,False,False
gözlükçü,13,Bu gözlükçü güneş gözlüğü de satıyor.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,6,False,False
gözlükçü,14,Gözlükçü antika çerçeveler koleksiyonu yapıyor.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,False,0,5,False,False
gözlükçü,15,Gözlükçüye yeni bir çerçeve bakmaya gittim.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,False,0,6,False,False
gül,1,Bahçedeki kırmızı gül çok güzel kokuyor.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,6,False,False
gül,2,Vazoya bir beyaz gül koydu.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,5,False,False
gül,3,Ona doğum gününde sarı gül verdim.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,6,False,False
gül,4,Dikenli gül dalını keserken elimi çizdim.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,6,False,False
gül,5,Her sabah gül suyu ile yüzümü yıkarım.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,7,False,False
gül,6,Kuru gül yaprakları kitap arasında saklanır.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,6,False,False
gül,7,Pembe gül düğün buketi için ideal.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,6,False,False
gül,8,Yabani gül tarlada kendiliğinden büyümüş.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,5,False,False
gül,9,Mor gül nadir bulunan bir türdür.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,6,False,False
gül,10,Gül yağı cilt bakımında sık kullanılır.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,False,0,6,False,False
gül,11,Komşumuzun gül fidanı çiçek açmış.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,5,False,False
gül,12,Bir demet gül masanın ortasında duruyor.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,6,False,False
gül,13,Kokulu gül bahçeyi mis gibi yapıyor.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,6,False,False
gül,14,Siyah gül efsanelere konu olmuştur.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,True,1,5,False,False
gül,15,Gül yapraklarıyla dolu bir sepet taşıyordu.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,8,False,0,6,False,False
gülümseme,1,Onun gülümseme herkesi rahatlatıyor ve mutlu ediyor.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,9,True,1,7,False,False
gülümseme,2,Bu gülümseme bana çocukluğumdaki güzel günleri hatırlatıyor.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,9,True,1,7,False,False
gülümseme,7,Onun gülümseme karşısında kimse hayır diyemez.,opencode,deepseek-v4-flash,tr_context_sentences_v4_opencode_batch5_sent15,9,True,1,6,False,False
